,label_ko,class2,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,class3,class4,comment
399,매출총이익,,20220101-20220331,232356661158.0,20230512001099,분기보고서 (2023.03),20230512,2023-05-12,068270,413046,셀트리온,,,
400,판매비와관리비,,20220101-20220331,103082665169.0,20230512001099,분기보고서 (2023.03),20230512,2023-05-12,068270,413046,셀트리온,,,
401,영업이익,,20220101-20220331,129273995989.0,20230512001099,분기보고서 (2023.03),20230512,2023-05-12,068270,413046,셀트리온,,,
414,매출원가,,20220701-20220930,345640967179.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
415,매출총이익,,20220701-20220930,299996466671.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
416,판매비와관리비,,20220701-20220930,86235399781.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
417,영업이익,,20220701-20220930,213761066890.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
418,매출원가,,20220101-20220930,940597798805.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
419,매출총이익,,20220101-20220930,832731168895.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
420,판매비와관리비,,20220101-20220930,286159287445.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
421,영업이익,,20220101-20220930,546571881450.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
422,매출원가,,20210701-20210930,152340309760.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
423,매출총이익,,20210701-20210930,249578920035.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
424,판매비와관리비,,20210701-20210930,82654121735.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
425,영업이익,,20210701-20210930,166924798300.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
426,매출원가,,20210101-20210930,501796018819.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
427,매출총이익,,20210101-20210930,788200697855.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
428,판매비와관리비,,20210101-20210930,246286881443.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
429,영업이익,,20210101-20210930,541913816412.0,20221114001373,분기보고서 (2022.09),20221114,2022-11-14,068270,413046,셀트리온,,,
446,매출원가,,20220101-20220331,299104601710.0,20220516001445,분기보고서 (2022.03),20220516,2022-05-16,068270,413046,셀트리온,,,
447,매출총이익,,20220101-20220331,251493448435.0,20220516001445,분기보고서 (2022.03),20220516,2022-05-16,068270,413046,셀트리온,,,
448,판매비와관리비,,20220101-20220331,109212258387.0,20220516001445,분기보고서 (2022.03),20220516,2022-05-16,068270,413046,셀트리온,,,
449,영업이익,,20220101-20220331,142281190048.0,20220516001445,분기보고서 (2022.03),20220516,2022-05-16,068270,413046,셀트리온,,,
450,매출원가,,20210101-20210331,157840401368.0,20220516001445,분기보고서 (2022.03),20220516,2022-05-16,068270,413046,셀트리온,,,
451,매출총이익,,20210101-20210331,299128395525.0,20220516001445,분기보고서 (2022.03),20220516,2022-05-16,068270,413046,셀트리온,,,
452,판매비와관리비,,20210101-20210331,89438928373.0,20220516001445,분기보고서 (2022.03),20220516,2022-05-16,068270,413046,셀트리온,,,
453,영업이익,,20210101-20210331,209689467152.0,20220516001445,분기보고서 (2022.03),20220516,2022-05-16,068270,413046,셀트리온,,,
454,매출원가,,20230701-20230930,19685579000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
455,매출총이익,,20230701-20230930,5859813000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
456,판매비와관리비,,20230701-20230930,2994716000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
457,영업이익,,20230701-20230930,2865097000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
458,매출원가,,20230101-20230930,58180572000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
459,매출총이익,,20230101-20230930,17299694000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
460,판매비와관리비,,20230101-20230930,8157583000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
461,영업이익,,20230101-20230930,9142111000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
462,매출원가,,20220701-20220930,18463318000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
463,매출총이익,,20220701-20220930,4698330000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
464,판매비와관리비,,20220701-20220930,3930098000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
465,영업이익,,20220701-20220930,768232000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
466,매출원가,,20220101-20220930,50529005000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
467,매출총이익,,20220101-20220930,12865863000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
468,판매비와관리비,,20220101-20220930,8257088000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
469,영업이익,,20220101-20220930,4608775000000.0,20231114002541,분기보고서 (2023.09),20231114,2023-11-14,000270,106641,기아,,,
486,매출원가,,20230101-20230331,18317258000000.0,20230515002201,분기보고서 (2023.03),20230515,2023-05-15,000270,106641,기아,,,
487,매출총이익,,20230101-20230331,5373402000000.0,20230515002201,분기보고서 (2023.03),20230515,2023-05-15,000270,106641,기아,,,
488,판매비와관리비,,20230101-20230331,2499430000000.0,20230515002201,분기보고서 (2023.03),20230515,2023-05-15,000270,106641,기아,,,
489,영업이익,,20230101-20230331,2873972000000.0,20230515002201,분기보고서 (2023.03),20230515,2023-05-15,000270,106641,기아,,,
490,매출원가,,20220101-20220331,14766257000000.0,20230515002201,분기보고서 (2023.03),20230515,2023-05-15,000270,106641,기아,,,
491,매출총이익,,20220101-20220331,3590979000000.0,20230515002201,분기보고서 (2023.03),20230515,2023-05-15,000270,106641,기아,,,
492,판매비와관리비,,20220101-20220331,1984499000000.0,20230515002201,분기보고서 (2023.03),20230515,2023-05-15,000270,106641,기아,,,
493,영업이익,,20220101-20220331,1606480000000.0,20230515002201,분기보고서 (2023.03),20230515,2023-05-15,000270,106641,기아,,,
506,매출원가,,20220701-20220930,18463318000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
507,매출총이익,,20220701-20220930,4698330000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
508,판매비와관리비,,20220701-20220930,3930098000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
509,영업이익,,20220701-20220930,768232000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
510,매출원가,,20220101-20220930,50529005000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
511,매출총이익,,20220101-20220930,12865863000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
512,판매비와관리비,,20220101-20220930,8257088000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
513,영업이익,,20220101-20220930,4608775000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
514,매출원가,,20210701-20210930,14557492000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
515,매출총이익,,20210701-20210930,3195270000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
516,판매비와관리비,,20210701-20210930,1868265000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
517,영업이익,,20210701-20210930,1327005000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
518,매출원가,,20210101-20210930,43152796000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
519,매출총이익,,20210101-20210930,9521192000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
520,판매비와관리비,,20210101-20210930,5630629000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
521,영업이익,,20210101-20210930,3890563000000.0,20221114002323,분기보고서 (2022.09),20221114,2022-11-14,000270,106641,기아,,,
538,매출원가,,20220101-20220331,14766257000000.0,20220516002405,분기보고서 (2022.03),20220516,2022-05-16,000270,106641,기아,,,
539,매출총이익,,20220101-20220331,3590979000000.0,20220516002405,분기보고서 (2022.03),20220516,2022-05-16,000270,106641,기아,,,
540,판매비와관리비,,20220101-20220331,1984499000000.0,20220516002405,분기보고서 (2022.03),20220516,2022-05-16,000270,106641,기아,,,
541,영업이익,,20220101-20220331,1606480000000.0,20220516002405,분기보고서 (2022.03),20220516,2022-05-16,000270,106641,기아,,,
542,매출원가,,20210101-20210331,13687473000000.0,20220516002405,분기보고서 (2022.03),20220516,2022-05-16,000270,106641,기아,,,
543,매출총이익,,20210101-20210331,2894262000000.0,20220516002405,분기보고서 (2022.03),20220516,2022-05-16,000270,106641,기아,,,
544,판매비와관리비,,20210101-20210331,1817873000000.0,20220516002405,분기보고서 (2022.03),20220516,2022-05-16,000270,106641,기아,,,
545,영업이익,,20210101-20210331,1076389000000.0,20220516002405,분기보고서 (2022.03),20220516,2022-05-16,000270,106641,기아,,,
546,매출원가,,20230701-20230930,12465251000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
547,매출총이익,,20230701-20230930,1764993000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
548,판매비와관리비,,20230701-20230930,1074785000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
549,영업이익,,20230701-20230930,690208000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
550,매출원가,,20230101-20230930,39646121000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
551,매출총이익,,20230101-20230930,4936041000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
552,판매비와관리비,,20230101-20230930,3163973000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
553,영업이익,,20230101-20230930,1772068000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
554,매출원가,,20220701-20220930,11718205000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
555,매출총이익,,20220701-20220930,1577327000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
556,판매비와관리비,,20220701-20220930,1001369000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
557,영업이익,,20220701-20220930,575958000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
558,매출원가,,20220101-20220930,32703914000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
559,매출총이익,,20220101-20220930,4207880000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
560,판매비와관리비,,20220101-20220930,2841718000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
561,영업이익,,20220101-20220930,1366162000000.0,20231114002284,분기보고서 (2023.09),20231114,2023-11-14,012330,164788,현대모비스,,,
578,매출원가,,20230101-20230331,13236711000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스,,,
579,매출총이익,,20230101-20230331,1430263000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스,,,
580,판매비와관리비,,20230101-20230331,1012170000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스,,,
581,영업이익,,20230101-20230331,418093000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스,,,
582,매출원가,,20220101-20220331,10064532000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스,,,
583,매출총이익,,20220101-20220331,1243678000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스,,,
584,판매비와관리비,,20220101-20220331,856805000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스,,,
585,영업이익,,20220101-20220331,386873000000.0,20230515001771,분기보고서 (2023.03),20230515,2023-05-15,012330,164788,현대모비스,,,
610,매출원가,,20220701-20220930,11718205000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스,,,
611,매출총이익,,20220701-20220930,1577327000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스,,,
612,판매비와관리비,,20220701-20220930,1001369000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스,,,
613,영업이익,,20220701-20220930,575958000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스,,,
614,매출원가,,20220101-20220930,32703914000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스,,,
615,매출총이익,,20220101-20220930,4207880000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스,,,
616,판매비와관리비,,20220101-20220930,2841718000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스,,,
617,영업이익,,20220101-20220930,1366162000000.0,20230127000463,[기재정정]분기보고서 (2022.09),20230127,2023-01-27,012330,164788,현대모비스,,,
