,trade_date,Unnamed: 0,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
2261,2023-03-22,6045.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20201231,133048249849.0,20230322001115.0,사업보고서 (2022.12),20230322.0,2023-03-22,5320.0,168331.0,국동
2262,2023-03-22,6046.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20201231,47652432065.0,20230322001115.0,사업보고서 (2022.12),20230322.0,2023-03-22,5320.0,168331.0,국동
2263,2023-03-22,6047.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20201231,180700681914.0,20230322001115.0,사업보고서 (2022.12),20230322.0,2023-03-22,5320.0,168331.0,국동
2264,2023-03-22,6048.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20201231,84320571683.0,20230322001115.0,사업보고서 (2022.12),20230322.0,2023-03-22,5320.0,168331.0,국동
2265,2023-03-22,6049.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20201231,12545026649.0,20230322001115.0,사업보고서 (2022.12),20230322.0,2023-03-22,5320.0,168331.0,국동
2266,2023-03-22,6050.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20201231,96865598332.0,20230322001115.0,사업보고서 (2022.12),20230322.0,2023-03-22,5320.0,168331.0,국동
2267,2023-03-22,6051.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,83835083582.0,20230322001115.0,사업보고서 (2022.12),20230322.0,2023-03-22,5320.0,168331.0,국동
2268,2023-03-22,6535.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,203217100953.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2269,2023-03-22,6536.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,265883160295.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2270,2023-03-22,6537.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,469100261248.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2271,2023-03-22,6538.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,94444592137.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2272,2023-03-22,6539.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,29323747135.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2273,2023-03-22,6540.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,123768339272.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2274,2023-03-22,6541.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,345331921976.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2275,2023-03-22,6542.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20211231,230494244475.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2276,2023-03-22,6543.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20211231,233133607929.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2277,2023-03-22,6544.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20211231,463627852404.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2278,2023-03-22,6545.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20211231,112706134841.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2279,2023-03-22,6546.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20211231,41022248236.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2280,2023-03-22,6547.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20211231,153728383077.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2281,2023-03-22,6548.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20211231,309899469327.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2282,2023-03-22,6549.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20201231,191252520971.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2283,2023-03-22,6550.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20201231,220991151713.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2284,2023-03-22,6551.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20201231,412243672684.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2285,2023-03-22,6552.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20201231,95565685511.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2286,2023-03-22,6553.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20201231,109181007908.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2287,2023-03-22,6554.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20201231,204746693419.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2288,2023-03-22,6555.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,207496979265.0,20230322001138.0,사업보고서 (2022.12),20230322.0,2023-03-22,6200.0,159254.0,한국전자홀딩스
2289,2023-03-22,6661.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,73473340529.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2290,2023-03-22,6662.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,116383987478.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2291,2023-03-22,6663.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,189857328007.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2292,2023-03-22,6664.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,48449827516.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2293,2023-03-22,6665.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,11827930886.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2294,2023-03-22,6666.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,60277758402.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2295,2023-03-22,6667.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,129579569605.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2296,2023-03-22,6668.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20211231,82433087323.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2297,2023-03-22,6669.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20211231,93869980299.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2298,2023-03-22,6670.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20211231,176303067622.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2299,2023-03-22,6671.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20211231,53281511102.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2300,2023-03-22,6672.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20211231,3621151647.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2301,2023-03-22,6673.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20211231,56902662749.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2302,2023-03-22,6674.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20211231,119400404873.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2303,2023-03-22,6675.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20201231,34464124327.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2304,2023-03-22,6676.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20201231,103828692943.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2305,2023-03-22,6677.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20201231,138292817270.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2306,2023-03-22,6678.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20201231,58832292334.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2307,2023-03-22,6679.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20201231,3334401680.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2308,2023-03-22,6680.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20201231,62166694014.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2309,2023-03-22,6681.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20201231,76126123256.0,20230322000954.0,사업보고서 (2022.12),20230322.0,2023-03-22,118000.0,791209.0,에스메디
2310,2023-03-22,7102.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",76126123256.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2311,2023-03-22,7103.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",76126123256.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2312,2023-03-22,7104.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",76126123256.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2313,2023-03-22,7105.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",76126123256.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2314,2023-03-22,7106.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",76126123256.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2315,2023-03-22,7107.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",76126123256.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2316,2023-03-22,7108.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",76126123256.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2317,2023-03-22,7109.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,148466664448.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2318,2023-03-22,7110.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,252410426596.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2319,2023-03-22,7111.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,400877091044.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2320,2023-03-22,7112.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,106391762659.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2321,2023-03-22,7113.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,119986259480.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2322,2023-03-22,7114.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,226378022139.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
2323,2023-03-22,7115.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,174499068905.0,20230322000926.0,사업보고서 (2022.12),20230322.0,2023-03-22,9190.0,111111.0,대양금속
