,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
63,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210701-20220630,58634735.0,20230919000247,사업보고서 (2023.06),20230919,20230919,021820,00134316,세원정공
64,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20200701-20210630,24591307198.0,20230919000247,사업보고서 (2023.06),20230919,20230919,021820,00134316,세원정공
65,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20200701-20210630,33363562969.0,20230919000247,사업보고서 (2023.06),20230919,20230919,021820,00134316,세원정공
66,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210701-20220630,-27859580279.0,20230228006867,[기재정정]사업보고서 (2022.06),20230302,20230302,021820,00134316,세원정공
67,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20210701-20220630,58634735.0,20230228006867,[기재정정]사업보고서 (2022.06),20230302,20230302,021820,00134316,세원정공
68,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20200701-20210630,24591307198.0,20230228006867,[기재정정]사업보고서 (2022.06),20230302,20230302,021820,00134316,세원정공
69,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20200701-20210630,33363562969.0,20230228006867,[기재정정]사업보고서 (2022.06),20230302,20230302,021820,00134316,세원정공
70,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20190701-20200630,4597043480.0,20230228006867,[기재정정]사업보고서 (2022.06),20230302,20230302,021820,00134316,세원정공
71,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20190701-20200630,6373023032.0,20230228006867,[기재정정]사업보고서 (2022.06),20230302,20230302,021820,00134316,세원정공
72,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210701-20220630,-27859580279.0,20220922000318,사업보고서 (2022.06),20220922,20220922,021820,00134316,세원정공
