,label_ko,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,comment,class4
1451,총포괄손익,,20210701-20210930,208099284890.0,20221114001511,분기보고서 (2022.09),20221114,2022-11-14,011790,139889,SKC,,
1452,당기순이익(손실),,20210101-20210930,323459222673.0,20221114001511,분기보고서 (2022.09),20221114,2022-11-14,011790,139889,SKC,,
1453,총포괄손익,,20210101-20210930,359521921169.0,20221114001511,분기보고서 (2022.09),20221114,2022-11-14,011790,139889,SKC,,
1462,당기순이익(손실),,20220101-20220331,90158762885.0,20220516002255,분기보고서 (2022.03),20220516,2022-05-16,011790,139889,SKC,,
1463,총포괄손익,,20220101-20220331,99703278751.0,20220516002255,분기보고서 (2022.03),20220516,2022-05-16,011790,139889,SKC,,
1464,당기순이익(손실),,20210101-20210331,61188034843.0,20220516002255,분기보고서 (2022.03),20220516,2022-05-16,011790,139889,SKC,,
1465,총포괄손익,,20210101-20210331,72336669499.0,20220516002255,분기보고서 (2022.03),20220516,2022-05-16,011790,139889,SKC,,
1466,당기순이익(손실),,20230701-20230930,39951148000.0,20231114002343,분기보고서 (2023.09),20231114,2023-11-14,064350,302926,현대로템,,
1467,총포괄손익,,20230701-20230930,41056576000.0,20231114002343,분기보고서 (2023.09),20231114,2023-11-14,064350,302926,현대로템,,
1468,당기순이익(손실),,20230101-20230930,110594020000.0,20231114002343,분기보고서 (2023.09),20231114,2023-11-14,064350,302926,현대로템,,
1469,총포괄손익,,20230101-20230930,119864550000.0,20231114002343,분기보고서 (2023.09),20231114,2023-11-14,064350,302926,현대로템,,
1470,당기순이익(손실),,20220701-20220930,32671655000.0,20231114002343,분기보고서 (2023.09),20231114,2023-11-14,064350,302926,현대로템,,
1471,총포괄손익,,20220701-20220930,34812023000.0,20231114002343,분기보고서 (2023.09),20231114,2023-11-14,064350,302926,현대로템,,
1472,당기순이익(손실),,20220101-20220930,71353210000.0,20231114002343,분기보고서 (2023.09),20231114,2023-11-14,064350,302926,현대로템,,
1473,총포괄손익,,20220101-20220930,77264393000.0,20231114002343,분기보고서 (2023.09),20231114,2023-11-14,064350,302926,현대로템,,
1482,당기순이익(손실),,20230101-20230331,18092946000.0,20230515001087,분기보고서 (2023.03),20230515,2023-05-15,064350,302926,현대로템,,
1483,총포괄손익,,20230101-20230331,19553780000.0,20230515001087,분기보고서 (2023.03),20230515,2023-05-15,064350,302926,현대로템,,
1484,당기순이익(손실),,20220101-20220331,13076278000.0,20230515001087,분기보고서 (2023.03),20230515,2023-05-15,064350,302926,현대로템,,
1485,총포괄손익,,20220101-20220331,19212446000.0,20230515001087,분기보고서 (2023.03),20230515,2023-05-15,064350,302926,현대로템,,
1492,총포괄손익,,20220701-20220930,34812023000.0,20221114001274,분기보고서 (2022.09),20221114,2022-11-14,064350,302926,현대로템,,
1493,총포괄손익,,20220101-20220930,77264393000.0,20221114001274,분기보고서 (2022.09),20221114,2022-11-14,064350,302926,현대로템,,
1494,총포괄손익,,20210701-20210930,724304000.0,20221114001274,분기보고서 (2022.09),20221114,2022-11-14,064350,302926,현대로템,,
1495,총포괄손익,,20210101-20210930,29209501000.0,20221114001274,분기보고서 (2022.09),20221114,2022-11-14,064350,302926,현대로템,,
1500,당기순이익(손실),,20220101-20220331,13076278000.0,20220516000749,분기보고서 (2022.03),20220516,2022-05-16,064350,302926,현대로템,,
1501,총포괄손익,,20220101-20220331,19212446000.0,20220516000749,분기보고서 (2022.03),20220516,2022-05-16,064350,302926,현대로템,,
1502,당기순이익(손실),,20210101-20210331,5194976000.0,20220516000749,분기보고서 (2022.03),20220516,2022-05-16,064350,302926,현대로템,,
1503,총포괄손익,,20210101-20210331,10053045000.0,20220516000749,분기보고서 (2022.03),20220516,2022-05-16,064350,302926,현대로템,,
1504,당기순이익(손실),,20230701-20230930,136973353317.0,20231114002294,분기보고서 (2023.09),20231114,2023-11-14,021240,170558,코웨이,,
1505,당기순이익(손실),,20230101-20230930,369337037653.0,20231114002294,분기보고서 (2023.09),20231114,2023-11-14,021240,170558,코웨이,,
1506,당기순이익(손실),,20220701-20220930,113951429814.0,20231114002294,분기보고서 (2023.09),20231114,2023-11-14,021240,170558,코웨이,,
1507,당기순이익(손실),,20220101-20220930,381424787069.0,20231114002294,분기보고서 (2023.09),20231114,2023-11-14,021240,170558,코웨이,,
1508,당기순이익(손실),,20230701-20230930,699970000000.0,20231114001819,분기보고서 (2023.09),20231114,2023-11-14,078930,500254,GS,,
1509,총포괄손익,,20230701-20230930,728408000000.0,20231114001819,분기보고서 (2023.09),20231114,2023-11-14,078930,500254,GS,,
1510,당기순이익(손실),,20230101-20230930,1457205000000.0,20231114001819,분기보고서 (2023.09),20231114,2023-11-14,078930,500254,GS,,
1511,총포괄손익,,20230101-20230930,1521113000000.0,20231114001819,분기보고서 (2023.09),20231114,2023-11-14,078930,500254,GS,,
1512,당기순이익(손실),,20220701-20220930,560631000000.0,20231114001819,분기보고서 (2023.09),20231114,2023-11-14,078930,500254,GS,,
1513,총포괄손익,,20220701-20220930,787294000000.0,20231114001819,분기보고서 (2023.09),20231114,2023-11-14,078930,500254,GS,,
1514,당기순이익(손실),,20220101-20220930,2245142000000.0,20231114001819,분기보고서 (2023.09),20231114,2023-11-14,078930,500254,GS,,
1515,총포괄손익,,20220101-20220930,2674800000000.0,20231114001819,분기보고서 (2023.09),20231114,2023-11-14,078930,500254,GS,,
1524,당기순이익(손실),,20230101-20230331,521076000000.0,20230515001505,분기보고서 (2023.03),20230515,2023-05-15,078930,500254,GS,,
1525,총포괄손익,,20230101-20230331,573214000000.0,20230515001505,분기보고서 (2023.03),20230515,2023-05-15,078930,500254,GS,,
1526,당기순이익(손실),,20220101-20220331,748242000000.0,20230515001505,분기보고서 (2023.03),20230515,2023-05-15,078930,500254,GS,,
1527,총포괄손익,,20220101-20220331,804864000000.0,20230515001505,분기보고서 (2023.03),20230515,2023-05-15,078930,500254,GS,,
1534,당기순이익(손실),,20220701-20220930,560631000000.0,20221114002220,분기보고서 (2022.09),20221114,2022-11-14,078930,500254,GS,,
1535,총포괄손익,,20220701-20220930,787294000000.0,20221114002220,분기보고서 (2022.09),20221114,2022-11-14,078930,500254,GS,,
1536,당기순이익(손실),,20220101-20220930,2245142000000.0,20221114002220,분기보고서 (2022.09),20221114,2022-11-14,078930,500254,GS,,
1537,총포괄손익,,20220101-20220930,2674800000000.0,20221114002220,분기보고서 (2022.09),20221114,2022-11-14,078930,500254,GS,,
1538,당기순이익(손실),,20210701-20210930,523764000000.0,20221114002220,분기보고서 (2022.09),20221114,2022-11-14,078930,500254,GS,,
1539,총포괄손익,,20210701-20210930,617601000000.0,20221114002220,분기보고서 (2022.09),20221114,2022-11-14,078930,500254,GS,,
1540,당기순이익(손실),,20210101-20210930,1314171000000.0,20221114002220,분기보고서 (2022.09),20221114,2022-11-14,078930,500254,GS,,
1541,총포괄손익,,20210101-20210930,1471001000000.0,20221114002220,분기보고서 (2022.09),20221114,2022-11-14,078930,500254,GS,,
1550,당기순이익(손실),,20220101-20220331,748242000000.0,20220516002254,분기보고서 (2022.03),20220516,2022-05-16,078930,500254,GS,,
1551,총포괄손익,,20220101-20220331,804864000000.0,20220516002254,분기보고서 (2022.03),20220516,2022-05-16,078930,500254,GS,,
1552,당기순이익(손실),,20210101-20210331,584635000000.0,20220516002254,분기보고서 (2022.03),20220516,2022-05-16,078930,500254,GS,,
1553,총포괄손익,,20210101-20210331,640288000000.0,20220516002254,분기보고서 (2022.03),20220516,2022-05-16,078930,500254,GS,,
1554,당기순이익(손실),,20230701-20230930,63965000000.0,20231114001310,분기보고서 (2023.09),20231114,2023-11-14,006260,105952,LS,,
1555,총포괄손익,,20230701-20230930,47222000000.0,20231114001310,분기보고서 (2023.09),20231114,2023-11-14,006260,105952,LS,,
1556,당기순이익(손실),,20230101-20230930,306939000000.0,20231114001310,분기보고서 (2023.09),20231114,2023-11-14,006260,105952,LS,,
1557,총포괄손익,,20230101-20230930,259080000000.0,20231114001310,분기보고서 (2023.09),20231114,2023-11-14,006260,105952,LS,,
1558,당기순이익(손실),,20220701-20220930,486767000000.0,20231114001310,분기보고서 (2023.09),20231114,2023-11-14,006260,105952,LS,,
1559,총포괄손익,,20220701-20220930,407577000000.0,20231114001310,분기보고서 (2023.09),20231114,2023-11-14,006260,105952,LS,,
1560,당기순이익(손실),,20220101-20220930,718249000000.0,20231114001310,분기보고서 (2023.09),20231114,2023-11-14,006260,105952,LS,,
1561,총포괄손익,,20220101-20220930,646973000000.0,20231114001310,분기보고서 (2023.09),20231114,2023-11-14,006260,105952,LS,,
1566,총포괄손익,,20230101-20230331,80670000000.0,20230515001996,분기보고서 (2023.03),20230515,2023-05-15,006260,105952,LS,,
1567,총포괄손익,,20220101-20220331,139431000000.0,20230515001996,분기보고서 (2023.03),20230515,2023-05-15,006260,105952,LS,,
1574,총포괄손익,,20220701-20220930,68154000000.0,20221114002732,분기보고서 (2022.09),20221114,2022-11-14,006260,105952,LS,,
1575,총포괄손익,,20220101-20220930,307552000000.0,20221114002732,분기보고서 (2022.09),20221114,2022-11-14,006260,105952,LS,,
1576,총포괄손익,,20210701-20210930,91482000000.0,20221114002732,분기보고서 (2022.09),20221114,2022-11-14,006260,105952,LS,,
1577,총포괄손익,,20210101-20210930,311676000000.0,20221114002732,분기보고서 (2022.09),20221114,2022-11-14,006260,105952,LS,,
1582,총포괄손익,,20220101-20220331,139431000000.0,20220516001814,분기보고서 (2022.03),20220516,2022-05-16,006260,105952,LS,,
1583,총포괄손익,,20210101-20210331,73528000000.0,20220516001814,분기보고서 (2022.03),20220516,2022-05-16,006260,105952,LS,,
1596,당기순이익(손실),,20230701-20230930,17928757410.0,20231114002575,분기보고서 (2023.09),20231114,2023-11-14,112610,670340,씨에스윈드,,
1597,총포괄손익,,20230701-20230930,26680496020.0,20231114002575,분기보고서 (2023.09),20231114,2023-11-14,112610,670340,씨에스윈드,,
1598,당기순이익(손실),,20230101-20230930,47028881989.0,20231114002575,분기보고서 (2023.09),20231114,2023-11-14,112610,670340,씨에스윈드,,
1599,총포괄손익,,20230101-20230930,87352869086.0,20231114002575,분기보고서 (2023.09),20231114,2023-11-14,112610,670340,씨에스윈드,,
1600,당기순이익(손실),,20220701-20220930,12969233.0,20231114002575,분기보고서 (2023.09),20231114,2023-11-14,112610,670340,씨에스윈드,,
1601,총포괄손익,,20220701-20220930,70485767692.0,20231114002575,분기보고서 (2023.09),20231114,2023-11-14,112610,670340,씨에스윈드,,
1602,당기순이익(손실),,20220101-20220930,-361177695.0,20231114002575,분기보고서 (2023.09),20231114,2023-11-14,112610,670340,씨에스윈드,,
1603,총포괄손익,,20220101-20220930,113538056654.0,20231114002575,분기보고서 (2023.09),20231114,2023-11-14,112610,670340,씨에스윈드,,
1618,당기순이익(손실),,20230101-20230331,8094873508.0,20230515002047,분기보고서 (2023.03),20230515,2023-05-15,112610,670340,씨에스윈드,,
1619,총포괄손익,,20230101-20230331,39284280766.0,20230515002047,분기보고서 (2023.03),20230515,2023-05-15,112610,670340,씨에스윈드,,
1620,당기순이익(손실),,20220101-20220331,-5814415031.0,20230515002047,분기보고서 (2023.03),20230515,2023-05-15,112610,670340,씨에스윈드,,
1621,총포괄손익,,20220101-20220331,1829270826.0,20230515002047,분기보고서 (2023.03),20230515,2023-05-15,112610,670340,씨에스윈드,,
1628,당기순이익(손실),,20220701-20220930,165033511.0,20221114002670,분기보고서 (2022.09),20221114,2022-11-14,112610,670340,씨에스윈드,,
1629,총포괄손익,,20220701-20220930,70597751474.0,20221114002670,분기보고서 (2022.09),20221114,2022-11-14,112610,670340,씨에스윈드,,
1630,당기순이익(손실),,20220101-20220930,-294637233.0,20221114002670,분기보고서 (2022.09),20221114,2022-11-14,112610,670340,씨에스윈드,,
1631,총포괄손익,,20220101-20220930,113604597116.0,20221114002670,분기보고서 (2022.09),20221114,2022-11-14,112610,670340,씨에스윈드,,
1632,당기순이익(손실),,20210701-20210930,10272363752.0,20221114002670,분기보고서 (2022.09),20221114,2022-11-14,112610,670340,씨에스윈드,,
1633,총포괄손익,,20210701-20210930,50417314640.0,20221114002670,분기보고서 (2022.09),20221114,2022-11-14,112610,670340,씨에스윈드,,
1634,당기순이익(손실),,20210101-20210930,61648977153.0,20221114002670,분기보고서 (2022.09),20221114,2022-11-14,112610,670340,씨에스윈드,,
1635,총포괄손익,,20210101-20210930,117584224326.0,20221114002670,분기보고서 (2022.09),20221114,2022-11-14,112610,670340,씨에스윈드,,
1644,당기순이익(손실),,20220101-20220331,-5857851174.0,20220516002602,분기보고서 (2022.03),20220516,2022-05-16,112610,670340,씨에스윈드,,
1645,총포괄손익,,20220101-20220331,1699149668.0,20220516002602,분기보고서 (2022.03),20220516,2022-05-16,112610,670340,씨에스윈드,,
1646,당기순이익(손실),,20210101-20210331,28141359238.0,20220516002602,분기보고서 (2022.03),20220516,2022-05-16,112610,670340,씨에스윈드,,
1647,총포괄손익,,20210101-20210331,45311957828.0,20220516002602,분기보고서 (2022.03),20220516,2022-05-16,112610,670340,씨에스윈드,,
1671,당기순이익(손실),,20230101-20230331,113172000000.0,20230511000259,분기보고서 (2023.03),20230511,2023-05-11,028670,122737,팬오션,,
1672,총포괄손익,,20230101-20230331,217465000000.0,20230511000259,분기보고서 (2023.03),20230511,2023-05-11,028670,122737,팬오션,,
1673,당기순이익(손실),,20220101-20220331,162871000000.0,20230511000259,분기보고서 (2023.03),20230511,2023-05-11,028670,122737,팬오션,,
1674,총포괄손익,,20220101-20220331,246629000000.0,20230511000259,분기보고서 (2023.03),20230511,2023-05-11,028670,122737,팬오션,,
1681,당기순이익(손실),,20220701-20220930,166804000000.0,20221111000345,분기보고서 (2022.09),20221111,2022-11-11,028670,122737,팬오션,,
1682,총포괄손익,,20220701-20220930,676756000000.0,20221111000345,분기보고서 (2022.09),20221111,2022-11-11,028670,122737,팬오션,,
1683,당기순이익(손실),,20220101-20220930,554523000000.0,20221111000345,분기보고서 (2022.09),20221111,2022-11-11,028670,122737,팬오션,,
1684,총포괄손익,,20220101-20220930,1416384000000.0,20221111000345,분기보고서 (2022.09),20221111,2022-11-11,028670,122737,팬오션,,
1685,당기순이익(손실),,20210701-20210930,179029000000.0,20221111000345,분기보고서 (2022.09),20221111,2022-11-11,028670,122737,팬오션,,
1686,총포괄손익,,20210701-20210930,330106000000.0,20221111000345,분기보고서 (2022.09),20221111,2022-11-11,028670,122737,팬오션,,
1687,당기순이익(손실),,20210101-20210930,324746000000.0,20221111000345,분기보고서 (2022.09),20221111,2022-11-11,028670,122737,팬오션,,
1688,총포괄손익,,20210101-20210930,587312000000.0,20221111000345,분기보고서 (2022.09),20221111,2022-11-11,028670,122737,팬오션,,
1697,당기순이익(손실),,20220101-20220331,162871000000.0,20220511000347,분기보고서 (2022.03),20220511,2022-05-11,028670,122737,팬오션,,
