,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
85,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,120045348198.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
86,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,328166066953.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
87,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,45979873534.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
88,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,19038869526.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
89,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,65018743060.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
90,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,263147323893.0,20230814001367,반기보고서 (2023.06),20230814,20230814,025530,00181943,에스제이엠홀딩스
91,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
92,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
93,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
94,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
95,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
96,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
97,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
98,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20220630,195445294738.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
99,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20220630,141117076156.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
100,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20220630,336562370894.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
101,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20220630,42401845775.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
102,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20220630,20338713398.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
103,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20220630,62740559173.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
104,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220630,273821811721.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
105,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20211231,190326178890.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
106,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20211231,142595309222.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
107,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20211231,332921488112.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
108,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20211231,46433517001.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
109,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20211231,19671354318.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
110,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20211231,66104871319.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
111,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20211231,266816616793.0,20220816000974,반기보고서 (2022.06),20220816,20220816,025530,00181943,에스제이엠홀딩스
112,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [개요],자산 [개요],유동자산,,"[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20231114001472,분기보고서 (2023.09),20231114,20231114,025530,00181943,에스제이엠홀딩스
