Unnamed: 0,label_ko,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,date,fs_start_date,fs_end_date,year,quarter,end_quarter
2568,매출총이익,20220101-20220331,21644315518.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,2022-05-16,2022-01-01,2022-03-31,2022,1,1
2569,판매비와관리비,20220101-20220331,9149077212.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,2022-05-16,2022-01-01,2022-03-31,2022,1,1
2570,당기순이익(손실),20220101-20220331,11564732899.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,2022-05-16,2022-01-01,2022-03-31,2022,1,1
2571,기본주당이익(손실),20220101-20220331,178.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,2022-05-16,2022-01-01,2022-03-31,2022,1,1
2572,수익(매출액),20210101-20210331,127103425159.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,2022-05-16,2021-01-01,2021-03-31,2021,1,1
2573,매출원가,20210101-20210331,111073603006.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,2022-05-16,2021-01-01,2021-03-31,2021,1,1
2574,매출총이익,20210101-20210331,16029822153.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,2022-05-16,2021-01-01,2021-03-31,2021,1,1
2575,판매비와관리비,20210101-20210331,7576083142.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,2022-05-16,2021-01-01,2021-03-31,2021,1,1
2576,당기순이익(손실),20210101-20210331,8812398949.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,2022-05-16,2021-01-01,2021-03-31,2021,1,1
2577,기본주당이익(손실),20210101-20210331,164.0,20220516000361,분기보고서 (2022.03),20220516,2022-05-16,005420,160302,코스모화학,2022-05-16,2021-01-01,2021-03-31,2021,1,1
2578,매출원가,20230701-20230930,2602624886240.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2023-07-01,2023-09-30,2023,3,3
2579,매출총이익,20230701-20230930,334446238841.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2023-07-01,2023-09-30,2023,3,3
2580,영업이익,20230701-20230930,124793052129.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2023-07-01,2023-09-30,2023,3,3
2581,매출원가,20230101-20230930,7735590010665.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2023-01-01,2023-09-30,2023,1,3
2582,매출총이익,20230101-20230930,971733189819.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2023-01-01,2023-09-30,2023,1,3
2583,영업이익,20230101-20230930,336222063218.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2023-01-01,2023-09-30,2023,1,3
2584,매출원가,20220701-20220930,2804188250086.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2022-07-01,2022-09-30,2022,3,3
2585,매출총이익,20220701-20220930,309234110615.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2022-07-01,2022-09-30,2022,3,3
2586,영업이익,20220701-20220930,107655027409.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2022-07-01,2022-09-30,2022,3,3
2587,매출원가,20220101-20220930,8225228128743.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2022-01-01,2022-09-30,2022,1,3
2588,매출총이익,20220101-20220930,882082175740.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2022-01-01,2022-09-30,2022,1,3
2589,영업이익,20220101-20220930,299445908086.0,20231114001729,분기보고서 (2023.09),20231114,2023-11-14,000120,113410,CJ대한통운,2023-11-14,2022-01-01,2022-09-30,2022,1,3
2590,매출원가,20230401-20230630,2635019771332.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2023-04-01,2023-06-30,2023,2,2
2591,매출총이익,20230401-20230630,327412601248.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2023-04-01,2023-06-30,2023,2,2
2592,판매비와관리비,20230401-20230630,215019409338.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2023-04-01,2023-06-30,2023,2,2
2593,영업이익,20230401-20230630,112393191910.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2023-04-01,2023-06-30,2023,2,2
2594,매출원가,20230101-20230630,5132965124425.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2023-01-01,2023-06-30,2023,1,2
2595,매출총이익,20230101-20230630,637286950978.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2023-01-01,2023-06-30,2023,1,2
2596,판매비와관리비,20230101-20230630,425857939889.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2023-01-01,2023-06-30,2023,1,2
2597,영업이익,20230101-20230630,211429011089.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2023-01-01,2023-06-30,2023,1,2
2598,매출원가,20220401-20220630,2819256547652.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2022-04-01,2022-06-30,2022,2,2
2599,매출총이익,20220401-20220630,317678528169.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2022-04-01,2022-06-30,2022,2,2
2600,판매비와관리비,20220401-20220630,201549257454.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2022-04-01,2022-06-30,2022,2,2
2601,영업이익,20220401-20220630,116129270715.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2022-04-01,2022-06-30,2022,2,2
2602,매출원가,20220101-20220630,5421039878657.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2022-01-01,2022-06-30,2022,1,2
2603,매출총이익,20220101-20220630,572848065125.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2022-01-01,2022-06-30,2022,1,2
2604,판매비와관리비,20220101-20220630,381057184448.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2022-01-01,2022-06-30,2022,1,2
2605,영업이익,20220101-20220630,191790880677.0,20230814001872,반기보고서 (2023.06),20230814,2023-08-14,000120,113410,CJ대한통운,2023-08-14,2022-01-01,2022-06-30,2022,1,2
2606,매출원가,20230101-20230331,2497945353093.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,2023-05-15,2023-01-01,2023-03-31,2023,1,1
2607,매출총이익,20230101-20230331,309874349730.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,2023-05-15,2023-01-01,2023-03-31,2023,1,1
2608,판매비와관리비,20230101-20230331,210838530551.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,2023-05-15,2023-01-01,2023-03-31,2023,1,1
2609,영업이익,20230101-20230331,99035819179.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,2023-05-15,2023-01-01,2023-03-31,2023,1,1
2610,매출원가,20220101-20220331,2601783331005.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,2023-05-15,2022-01-01,2022-03-31,2022,1,1
2611,매출총이익,20220101-20220331,255169536956.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,2023-05-15,2022-01-01,2022-03-31,2022,1,1
2612,판매비와관리비,20220101-20220331,179507926994.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,2023-05-15,2022-01-01,2022-03-31,2022,1,1
2613,영업이익,20220101-20220331,75661609962.0,20230515002229,분기보고서 (2023.03),20230515,2023-05-15,000120,113410,CJ대한통운,2023-05-15,2022-01-01,2022-03-31,2022,1,1
2614,매출원가,20220101-20221231,10944706303203.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2022-01-01,2022-12-31,2022,1,4
2615,매출총이익,20220101-20221231,1186006559171.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2022-01-01,2022-12-31,2022,1,4
2616,판매비와관리비,20220101-20221231,774219671929.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2022-01-01,2022-12-31,2022,1,4
2617,영업이익,20220101-20221231,411786887242.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2022-01-01,2022-12-31,2022,1,4
2618,매출원가,20210101-20211231,10272323722285.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2021-01-01,2021-12-31,2021,1,4
2619,매출총이익,20210101-20211231,1071328065207.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2021-01-01,2021-12-31,2021,1,4
2620,판매비와관리비,20210101-20211231,727447299540.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2021-01-01,2021-12-31,2021,1,4
2621,영업이익,20210101-20211231,343880765667.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2021-01-01,2021-12-31,2021,1,4
2622,매출원가,20200101-20201231,9779955604583.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2020-01-01,2020-12-31,2020,1,4
2623,매출총이익,20200101-20201231,1001171545623.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2020-01-01,2020-12-31,2020,1,4
2624,판매비와관리비,20200101-20201231,675833984331.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2020-01-01,2020-12-31,2020,1,4
2625,영업이익,20200101-20201231,325337561292.0,20230317000857,사업보고서 (2022.12),20230317,2023-03-17,000120,113410,CJ대한통운,2023-03-17,2020-01-01,2020-12-31,2020,1,4
2626,매출원가,20220701-20220930,2804188250086.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2022-07-01,2022-09-30,2022,3,3
2627,매출총이익,20220701-20220930,309234110615.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2022-07-01,2022-09-30,2022,3,3
2628,판매비와관리비,20220701-20220930,201579083206.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2022-07-01,2022-09-30,2022,3,3
2629,영업이익,20220701-20220930,107655027409.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2022-07-01,2022-09-30,2022,3,3
2630,매출원가,20220101-20220930,8225228128743.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2022-01-01,2022-09-30,2022,1,3
2631,매출총이익,20220101-20220930,882082175740.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2022-01-01,2022-09-30,2022,1,3
2632,판매비와관리비,20220101-20220930,582636267654.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2022-01-01,2022-09-30,2022,1,3
2633,영업이익,20220101-20220930,299445908086.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2022-01-01,2022-09-30,2022,1,3
2634,매출원가,20210701-20210930,2570837543590.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2021-07-01,2021-09-30,2021,3,3
2635,매출총이익,20210701-20210930,275651576069.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2021-07-01,2021-09-30,2021,3,3
2636,판매비와관리비,20210701-20210930,170303267488.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2021-07-01,2021-09-30,2021,3,3
2637,영업이익,20210701-20210930,105348308581.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2021-07-01,2021-09-30,2021,3,3
2638,매출원가,20210101-20210930,7511968877643.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2021-01-01,2021-09-30,2021,1,3
2639,매출총이익,20210101-20210930,774357966351.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2021-01-01,2021-09-30,2021,1,3
2640,판매비와관리비,20210101-20210930,530310564266.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2021-01-01,2021-09-30,2021,1,3
2641,영업이익,20210101-20210930,244047402085.0,20221114001326,분기보고서 (2022.09),20221114,2022-11-14,000120,113410,CJ대한통운,2022-11-14,2021-01-01,2021-09-30,2021,1,3
2642,매출원가,20220401-20220630,2819256547652.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2022-04-01,2022-06-30,2022,2,2
2643,매출총이익,20220401-20220630,317678528169.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2022-04-01,2022-06-30,2022,2,2
2644,판매비와관리비,20220401-20220630,201549257454.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2022-04-01,2022-06-30,2022,2,2
2645,영업이익,20220401-20220630,116129270715.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2022-04-01,2022-06-30,2022,2,2
2646,매출원가,20220101-20220630,5421039878657.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2022-01-01,2022-06-30,2022,1,2
2647,매출총이익,20220101-20220630,572848065125.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2022-01-01,2022-06-30,2022,1,2
2648,판매비와관리비,20220101-20220630,381057184448.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2022-01-01,2022-06-30,2022,1,2
2649,영업이익,20220101-20220630,191790880677.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2022-01-01,2022-06-30,2022,1,2
2650,매출원가,20210401-20210630,2471785773520.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2021-04-01,2021-06-30,2021,2,2
2651,매출총이익,20210401-20210630,275449078101.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2021-04-01,2021-06-30,2021,2,2
2652,판매비와관리비,20210401-20210630,184869790296.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2021-04-01,2021-06-30,2021,2,2
2653,영업이익,20210401-20210630,90579287805.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2021-04-01,2021-06-30,2021,2,2
2654,매출원가,20210101-20210630,4941131334053.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2021-01-01,2021-06-30,2021,1,2
2655,매출총이익,20210101-20210630,498706390282.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2021-01-01,2021-06-30,2021,1,2
2656,판매비와관리비,20210101-20210630,360007296778.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2021-01-01,2021-06-30,2021,1,2
2657,영업이익,20210101-20210630,138699093504.0,20220816001403,반기보고서 (2022.06),20220816,2022-08-16,000120,113410,CJ대한통운,2022-08-16,2021-01-01,2021-06-30,2021,1,2
2658,매출원가,20220101-20220331,2601783331005.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,2022-05-16,2022-01-01,2022-03-31,2022,1,1
2659,매출총이익,20220101-20220331,255169536956.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,2022-05-16,2022-01-01,2022-03-31,2022,1,1
2660,판매비와관리비,20220101-20220331,179507926994.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,2022-05-16,2022-01-01,2022-03-31,2022,1,1
2661,영업이익,20220101-20220331,75661609962.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,2022-05-16,2022-01-01,2022-03-31,2022,1,1
2662,매출원가,20210101-20210331,2469345560533.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,2022-05-16,2021-01-01,2021-03-31,2021,1,1
2663,매출총이익,20210101-20210331,223257312181.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,2022-05-16,2021-01-01,2021-03-31,2021,1,1
2664,판매비와관리비,20210101-20210331,175137506482.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,2022-05-16,2021-01-01,2021-03-31,2021,1,1
2665,영업이익,20210101-20210331,48119805699.0,20220516001902,분기보고서 (2022.03),20220516,2022-05-16,000120,113410,CJ대한통운,2022-05-16,2021-01-01,2021-03-31,2021,1,1
2666,매출원가,20230701-20230930,593774319689.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2023-07-01,2023-09-30,2023,3,3
2667,매출총이익,20230701-20230930,262138891159.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2023-07-01,2023-09-30,2023,3,3
2668,판매비와관리비,20230701-20230930,206463980243.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2023-07-01,2023-09-30,2023,3,3
2669,영업이익,20230701-20230930,55674910916.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2023-07-01,2023-09-30,2023,3,3
2670,매출원가,20230101-20230930,1759482516230.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2023-01-01,2023-09-30,2023,1,3
2671,매출총이익,20230101-20230930,794338662406.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2023-01-01,2023-09-30,2023,1,3
2672,판매비와관리비,20230101-20230930,621211795530.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2023-01-01,2023-09-30,2023,1,3
2673,영업이익,20230101-20230930,173126866876.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2023-01-01,2023-09-30,2023,1,3
2674,매출원가,20220701-20220930,591160491506.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2022-07-01,2022-09-30,2022,3,3
2675,매출총이익,20220701-20220930,221847379386.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2022-07-01,2022-09-30,2022,3,3
2676,판매비와관리비,20220701-20220930,194547122410.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2022-07-01,2022-09-30,2022,3,3
2677,영업이익,20220701-20220930,27300256976.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2022-07-01,2022-09-30,2022,3,3
2678,매출원가,20220101-20220930,1665625536182.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2022-01-01,2022-09-30,2022,1,3
2679,매출총이익,20220101-20220930,639850651562.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2022-01-01,2022-09-30,2022,1,3
2680,판매비와관리비,20220101-20220930,573974889957.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2022-01-01,2022-09-30,2022,1,3
2681,영업이익,20220101-20220930,65875761605.0,20231114001126,분기보고서 (2023.09),20231114,2023-11-14,004370,108241,농심,2023-11-14,2022-01-01,2022-09-30,2022,1,3
2682,매출원가,20230401-20230630,569355603192.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2023-04-01,2023-06-30,2023,2,2
2683,매출총이익,20230401-20230630,268166054872.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2023-04-01,2023-06-30,2023,2,2
2684,영업이익,20230401-20230630,53698552577.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2023-04-01,2023-06-30,2023,2,2
2685,매출원가,20230101-20230630,1165708196541.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2023-01-01,2023-06-30,2023,1,2
2686,매출총이익,20230101-20230630,532199771247.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2023-01-01,2023-06-30,2023,1,2
2687,영업이익,20230101-20230630,117451955960.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2023-01-01,2023-06-30,2023,1,2
2688,매출원가,20220401-20220630,552927142877.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2022-04-01,2022-06-30,2022,2,2
2689,매출총이익,20220401-20220630,203236462863.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2022-04-01,2022-06-30,2022,2,2
2690,영업이익,20220401-20220630,4253399189.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2022-04-01,2022-06-30,2022,2,2
2691,매출원가,20220101-20220630,1074465044676.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2022-01-01,2022-06-30,2022,1,2
2692,매출총이익,20220101-20220630,418003272176.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2022-01-01,2022-06-30,2022,1,2
2693,영업이익,20220101-20220630,38575504629.0,20230811000269,반기보고서 (2023.06),20230811,2023-08-11,004370,108241,농심,2023-08-11,2022-01-01,2022-06-30,2022,1,2
2694,매출원가,20230101-20230331,596352593349.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,2023-05-15,2023-01-01,2023-03-31,2023,1,1
2695,매출총이익,20230101-20230331,264033716375.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,2023-05-15,2023-01-01,2023-03-31,2023,1,1
2696,영업이익,20230101-20230331,63753403383.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,2023-05-15,2023-01-01,2023-03-31,2023,1,1
2697,매출원가,20220101-20220331,521537901799.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,2023-05-15,2022-01-01,2022-03-31,2022,1,1
2698,매출총이익,20220101-20220331,214766809313.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,2023-05-15,2022-01-01,2022-03-31,2022,1,1
2699,영업이익,20220101-20220331,34322105440.0,20230515001103,분기보고서 (2023.03),20230515,2023-05-15,004370,108241,농심,2023-05-15,2022-01-01,2022-03-31,2022,1,1
2700,매출원가,20220101-20221231,2229502633084.0,20230316000448,사업보고서 (2022.12),20230316,2023-03-16,004370,108241,농심,2023-03-16,2022-01-01,2022-12-31,2022,1,4
2701,매출총이익,20220101-20221231,899562575003.0,20230316000448,사업보고서 (2022.12),20230316,2023-03-16,004370,108241,농심,2023-03-16,2022-01-01,2022-12-31,2022,1,4
2702,영업이익,20220101-20221231,112172856716.0,20230316000448,사업보고서 (2022.12),20230316,2023-03-16,004370,108241,농심,2023-03-16,2022-01-01,2022-12-31,2022,1,4
2703,매출원가,20210101-20211231,1844870906955.0,20230316000448,사업보고서 (2022.12),20230316,2023-03-16,004370,108241,농심,2023-03-16,2021-01-01,2021-12-31,2021,1,4
2704,매출총이익,20210101-20211231,818112081258.0,20230316000448,사업보고서 (2022.12),20230316,2023-03-16,004370,108241,농심,2023-03-16,2021-01-01,2021-12-31,2021,1,4
2705,영업이익,20210101-20211231,106139720895.0,20230316000448,사업보고서 (2022.12),20230316,2023-03-16,004370,108241,농심,2023-03-16,2021-01-01,2021-12-31,2021,1,4
2706,매출원가,20200101-20201231,1802599872535.0,20230316000448,사업보고서 (2022.12),20230316,2023-03-16,004370,108241,농심,2023-03-16,2020-01-01,2020-12-31,2020,1,4
2707,매출총이익,20200101-20201231,837195760804.0,20230316000448,사업보고서 (2022.12),20230316,2023-03-16,004370,108241,농심,2023-03-16,2020-01-01,2020-12-31,2020,1,4
2708,영업이익,20200101-20201231,160297491725.0,20230316000448,사업보고서 (2022.12),20230316,2023-03-16,004370,108241,농심,2023-03-16,2020-01-01,2020-12-31,2020,1,4
2709,매출원가,20220701-20220930,591160491506.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,2022-11-14,2022-07-01,2022-09-30,2022,3,3
2710,매출총이익,20220701-20220930,221847379386.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,2022-11-14,2022-07-01,2022-09-30,2022,3,3
2711,영업이익,20220701-20220930,27300256976.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,2022-11-14,2022-07-01,2022-09-30,2022,3,3
2712,매출원가,20220101-20220930,1665625536182.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,2022-11-14,2022-01-01,2022-09-30,2022,1,3
2713,매출총이익,20220101-20220930,639850651562.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,2022-11-14,2022-01-01,2022-09-30,2022,1,3
2714,영업이익,20220101-20220930,65875761605.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,2022-11-14,2022-01-01,2022-09-30,2022,1,3
2715,매출원가,20210701-20210930,464834517648.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,2022-11-14,2021-07-01,2021-09-30,2021,3,3
2716,매출총이익,20210701-20210930,208160778021.0,20221114000263,분기보고서 (2022.09),20221114,2022-11-14,004370,108241,농심,2022-11-14,2021-07-01,2021-09-30,2021,3,3
