,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
93,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20230331,94292361000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
94,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230331,359799416000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
95,ifrs-full_EquityAndLiabilities,부채와자본총계,Total liabilities and equity,재무상태표 [abstract],부채와자본총계,,,20230331,454091777000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
96,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,218470581000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
97,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,229953926000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
98,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,448424507000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
99,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,78344852000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
100,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,15330051000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
101,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,93674903000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
102,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,354749604000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
103,ifrs-full_EquityAndLiabilities,부채와자본총계,Total liabilities and equity,재무상태표 [abstract],부채와자본총계,,,20221231,448424507000000.0,20230515002335,분기보고서 (2023.03),20230515,20230515,005930,00126380,삼성전자
104,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20221114001832,분기보고서 (2022.09),20221114,20221114,005930,00126380,삼성전자
105,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20221114001832,분기보고서 (2022.09),20221114,20221114,005930,00126380,삼성전자
106,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20221114001832,분기보고서 (2022.09),20221114,20221114,005930,00126380,삼성전자
107,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20221114001832,분기보고서 (2022.09),20221114,20221114,005930,00126380,삼성전자
108,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20221114001832,분기보고서 (2022.09),20221114,20221114,005930,00126380,삼성전자
109,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20221114001832,분기보고서 (2022.09),20221114,20221114,005930,00126380,삼성전자
110,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",,20221114001832,분기보고서 (2022.09),20221114,20221114,005930,00126380,삼성전자
