,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
107,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20230401-20230630,236159000000.0,20230814001291,반기보고서 (2023.06),20230814,20230814,078930,00500254,GS
108,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20230401-20230630,219491000000.0,20230814001291,반기보고서 (2023.06),20230814,20230814,078930,00500254,GS
109,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20230101-20230630,757235000000.0,20230814001291,반기보고서 (2023.06),20230814,20230814,078930,00500254,GS
110,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20230101-20230630,792705000000.0,20230814001291,반기보고서 (2023.06),20230814,20230814,078930,00500254,GS
111,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220401-20220630,936269000000.0,20230814001291,반기보고서 (2023.06),20230814,20230814,078930,00500254,GS
112,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220401-20220630,1082642000000.0,20230814001291,반기보고서 (2023.06),20230814,20230814,078930,00500254,GS
113,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220630,1684511000000.0,20230814001291,반기보고서 (2023.06),20230814,20230814,078930,00500254,GS
114,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220630,1887506000000.0,20230814001291,반기보고서 (2023.06),20230814,20230814,078930,00500254,GS
115,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220401-20220630,936269000000.0,20220816001843,반기보고서 (2022.06),20220816,20220816,078930,00500254,GS
116,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220401-20220630,1082642000000.0,20220816001843,반기보고서 (2022.06),20220816,20220816,078930,00500254,GS
117,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20220101-20220630,1684511000000.0,20220816001843,반기보고서 (2022.06),20220816,20220816,078930,00500254,GS
118,ifrs-full_ComprehensiveIncome,총포괄손익,Total comprehensive income,포괄손익계산서 [abstract],총포괄손익,,,20220101-20220630,1887506000000.0,20220816001843,반기보고서 (2022.06),20220816,20220816,078930,00500254,GS
119,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),포괄손익계산서 [abstract],당기순이익(손실),,,20210401-20210630,205772000000.0,20220816001843,반기보고서 (2022.06),20220816,20220816,078930,00500254,GS
