,티커,buy_date,종가,buy_count,buy_amount
3199,071050,20230823,50700,23,1166100
3200,025860,20230824,7580,145,1099100
3201,011170,20230824,128300,7,898100
3202,007460,20230824,2420,772,1868240
3203,000227,20230824,10320,116,1197120
3204,000325,20230824,19000,57,1083000
3205,064960,20230824,45950,23,1056850
3206,006980,20230824,22150,53,1173950
3207,088350,20230824,2265,488,1105320
3208,004870,20230824,546,2199,1200654
3209,001725,20230824,54800,20,1096000
3210,004980,20230824,8900,125,1112500
3211,034730,20230824,143200,7,1002400
3212,088980,20230824,11840,95,1124800
3213,017390,20230824,65800,17,1118600
3214,214320,20230824,40550,29,1175950
3215,017960,20230824,13220,80,1057600
3216,293940,20230824,6020,186,1119720
3217,378850,20230824,4035,263,1061205
3218,112610,20230824,64300,15,964500
3219,071050,20230824,50500,23,1161500
3220,025860,20230825,7610,145,1103450
3221,011170,20230825,129600,7,907200
3222,007460,20230825,2275,772,1756300
3223,000227,20230825,10080,116,1169280
3224,000325,20230825,19910,57,1134870
3225,064960,20230825,45350,23,1043050
3226,006980,20230825,22450,53,1189850
3227,088350,20230825,2260,488,1102880
3228,004870,20230825,547,2199,1202853
3229,001725,20230825,55000,20,1100000
3230,004980,20230825,8860,125,1107500
3231,034730,20230825,142500,7,997500
3232,088980,20230825,11800,95,1121000
3233,017390,20230825,65200,17,1108400
3234,214320,20230825,40300,29,1168700
3235,017960,20230825,13130,80,1050400
3236,293940,20230825,6060,186,1127160
3237,378850,20230825,4010,263,1054630
3238,112610,20230825,63100,15,946500
3239,071050,20230825,50700,23,1166100
3240,025860,20230828,7680,145,1113600
3241,011170,20230828,132800,7,929600
3242,007460,20230828,2325,772,1794900
3243,000227,20230828,12630,116,1465080
3244,000325,20230828,25850,57,1473450
3245,064960,20230828,47200,23,1085600
3246,006980,20230828,22550,53,1195150
3247,088350,20230828,2305,488,1124840
3248,004870,20230828,539,2199,1185261
3249,001725,20230828,54600,20,1092000
3250,004980,20230828,9240,125,1155000
3251,034730,20230828,144500,7,1011500
3252,088980,20230828,11910,95,1131450
3253,017390,20230828,67800,17,1152600
3254,214320,20230828,40500,29,1174500
3255,017960,20230828,13650,80,1092000
3256,293940,20230828,6090,186,1132740
3257,378850,20230828,4055,263,1066465
3258,112610,20230828,65700,15,985500
3259,071050,20230828,51400,23,1182200
3260,025860,20230829,7750,145,1123750
3261,011170,20230829,134600,7,942200
3262,007460,20230829,2265,772,1748580
3263,000227,20230829,11350,116,1316600
3264,000325,20230829,26900,57,1533300
3265,064960,20230829,47750,23,1098250
3266,006980,20230829,22350,53,1184550
3267,088350,20230829,2325,488,1134600
3268,004870,20230829,556,2199,1222644
3269,001725,20230829,54300,20,1086000
3270,004980,20230829,9340,125,1167500
3271,034730,20230829,144600,7,1012200
3272,088980,20230829,12090,95,1148550
3273,017390,20230829,69400,17,1179800
3274,214320,20230829,40750,29,1181750
3275,017960,20230829,13770,80,1101600
3276,293940,20230829,6150,186,1143900
3277,378850,20230829,4110,263,1080930
3278,112610,20230829,65600,15,984000
3279,071050,20230829,52100,23,1198300
3280,025860,20230830,7720,145,1119400
3281,011170,20230830,134000,7,938000
3282,007460,20230830,2080,772,1605760
3283,000227,20230830,11200,116,1299200
3284,000325,20230830,24500,57,1396500
3285,064960,20230830,48950,23,1125850
3286,006980,20230830,22400,53,1187200
3287,088350,20230830,2405,488,1173640
3288,004870,20230830,546,2199,1200654
3289,001725,20230830,54700,20,1094000
3290,004980,20230830,9380,125,1172500
3291,034730,20230830,145800,7,1020600
3292,088980,20230830,12260,95,1164700
3293,017390,20230830,69000,17,1173000
3294,214320,20230830,40450,29,1173050
3295,017960,20230830,13820,80,1105600
3296,293940,20230830,6170,186,1147620
3297,378850,20230830,4105,263,1079615
3298,112610,20230830,66200,15,993000
3299,071050,20230830,51900,23,1193700
3300,013520,20230831,1701,686,1166886
3301,005110,20230831,354,3299,1167846
3302,006660,20230831,9800,119,1166200
3303,001530,20230831,23550,49,1153950
3304,017550,20230831,2420,482,1166440
3305,005820,20230831,21250,54,1147500
3306,025620,20230831,7560,154,1164240
3307,100090,20230831,21600,54,1166400
3308,120110,20230831,50800,22,1117600
3309,011210,20230831,57600,20,1152000
3310,032830,20230831,67600,17,1149200
3311,019170,20230831,17980,64,1150720
3312,018250,20230831,20350,57,1159950
3313,088790,20230831,2205,529,1166445
3314,001500,20230831,8550,136,1162800
3315,034300,20230831,14740,79,1164460
3316,267270,20230831,71200,16,1139200
3317,001260,20230831,8990,129,1159710
3318,007310,20230831,368000,3,1104000
3319,084680,20230831,1359,859,1167381
3320,013520,20230901,1696,686,1163456
3321,005110,20230901,340,3299,1121660
3322,006660,20230901,9710,119,1155490
3323,001530,20230901,23150,49,1134350
3324,017550,20230901,2430,482,1171260
3325,005820,20230901,21250,54,1147500
3326,025620,20230901,7520,154,1158080
3327,100090,20230901,21600,54,1166400
3328,120110,20230901,49950,22,1098900
3329,011210,20230901,56800,20,1136000
3330,032830,20230901,67600,17,1149200
3331,019170,20230901,17370,64,1111680
3332,018250,20230901,19900,57,1134300
3333,088790,20230901,2185,529,1155865
3334,001500,20230901,8560,136,1164160
3335,034300,20230901,14740,79,1164460
3336,267270,20230901,70100,16,1121600
3337,001260,20230901,9050,129,1167450
3338,007310,20230901,365000,3,1095000
3339,084680,20230901,1359,859,1167381
3340,013520,20230904,1670,686,1145620
3341,005110,20230904,330,3299,1088670
3342,006660,20230904,9700,119,1154300
3343,001530,20230904,23600,49,1156400
3344,017550,20230904,2440,482,1176080
3345,005820,20230904,20900,54,1128600
3346,025620,20230904,7430,154,1144220
3347,100090,20230904,21900,54,1182600
3348,120110,20230904,51000,22,1122000
3349,011210,20230904,57100,20,1142000
3350,032830,20230904,67800,17,1152600
3351,019170,20230904,17310,64,1107840
3352,018250,20230904,20450,57,1165650
3353,088790,20230904,2195,529,1161155
3354,001500,20230904,8570,136,1165520
3355,034300,20230904,15440,79,1219760
3356,267270,20230904,72800,16,1164800
3357,001260,20230904,9090,129,1172610
3358,007310,20230904,367000,3,1101000
3359,084680,20230904,1359,859,1167381
3360,013520,20230905,1666,686,1142876
3361,005110,20230905,348,3299,1148052
3362,006660,20230905,9730,119,1157870
3363,001530,20230905,23650,49,1158850
3364,017550,20230905,2415,482,1164030
3365,005820,20230905,21400,54,1155600
3366,025620,20230905,7420,154,1142680
3367,100090,20230905,21850,54,1179900
3368,120110,20230905,50500,22,1111000
3369,011210,20230905,56800,20,1136000
3370,032830,20230905,67900,17,1154300
3371,019170,20230905,17380,64,1112320
3372,018250,20230905,20750,57,1182750
3373,088790,20230905,2230,529,1179670
3374,001500,20230905,8540,136,1161440
3375,034300,20230905,16010,79,1264790
3376,267270,20230905,72000,16,1152000
3377,001260,20230905,9010,129,1162290
3378,007310,20230905,365000,3,1095000
3379,084680,20230905,1357,859,1165663
3380,013520,20230906,1689,686,1158654
3381,005110,20230906,338,3299,1115062
3382,006660,20230906,9680,119,1151920
3383,001530,20230906,24150,49,1183350
3384,017550,20230906,2410,482,1161620
3385,005820,20230906,21350,54,1152900
3386,025620,20230906,7320,154,1127280
3387,100090,20230906,21400,54,1155600
3388,120110,20230906,49300,22,1084600
3389,011210,20230906,56000,20,1120000
3390,032830,20230906,67500,17,1147500
3391,019170,20230906,17470,64,1118080
3392,018250,20230906,20950,57,1194150
3393,088790,20230906,2215,529,1171735
3394,001500,20230906,8440,136,1147840
3395,034300,20230906,15820,79,1249780
3396,267270,20230906,69900,16,1118400
3397,001260,20230906,8920,129,1150680
3398,007310,20230906,363500,3,1090500
3399,084680,20230906,1347,859,1157073
3400,013520,20230907,1646,686,1129156
3401,005110,20230907,388,3299,1280012
3402,006660,20230907,9620,119,1144780
3403,001530,20230907,23400,49,1146600
3404,017550,20230907,2380,482,1147160
3405,005820,20230907,21050,54,1136700
3406,025620,20230907,6970,154,1073380
3407,100090,20230907,20600,54,1112400
3408,120110,20230907,48550,22,1068100
3409,011210,20230907,54800,20,1096000
3410,032830,20230907,67500,17,1147500
3411,019170,20230907,17110,64,1095040
3412,018250,20230907,21500,57,1225500
3413,088790,20230907,2175,529,1150575
3414,001500,20230907,8440,136,1147840
3415,034300,20230907,15290,79,1207910
3416,267270,20230907,72500,16,1160000
3417,001260,20230907,8870,129,1144230
3418,007310,20230907,359000,3,1077000
3419,084680,20230907,1307,859,1122713
3420,013520,20230908,1638,686,1123668
3421,005110,20230908,405,3299,1336095
3422,006660,20230908,9560,119,1137640
3423,001530,20230908,23600,49,1156400
3424,017550,20230908,2385,482,1149570
3425,005820,20230908,21150,54,1142100
3426,025620,20230908,7100,154,1093400
3427,100090,20230908,20450,54,1104300
3428,120110,20230908,48850,22,1074700
3429,011210,20230908,55300,20,1106000
3430,032830,20230908,68400,17,1162800
3431,019170,20230908,16880,64,1080320
3432,018250,20230908,23450,57,1336650
3433,088790,20230908,2190,529,1158510
3434,001500,20230908,8490,136,1154640
3435,034300,20230908,15970,79,1261630
3436,267270,20230908,71000,16,1136000
3437,001260,20230908,8940,129,1153260
3438,007310,20230908,362000,3,1086000
3439,084680,20230908,1302,859,1118418
3440,013520,20230911,1650,686,1131900
3441,005110,20230911,386,3299,1273414
3442,006660,20230911,9560,119,1137640
3443,001530,20230911,23950,49,1173550
3444,017550,20230911,2420,482,1166440
3445,005820,20230911,21100,54,1139400
3446,025620,20230911,7260,154,1118040
3447,100090,20230911,20500,54,1107000
3448,120110,20230911,48250,22,1061500
3449,011210,20230911,55600,20,1112000
3450,032830,20230911,69900,17,1188300
3451,019170,20230911,17080,64,1093120
3452,018250,20230911,23150,57,1319550
3453,088790,20230911,2235,529,1182315
3454,001500,20230911,8510,136,1157360
3455,034300,20230911,15980,79,1262420
3456,267270,20230911,77500,16,1240000
3457,001260,20230911,9020,129,1163580
3458,007310,20230911,367000,3,1101000
3459,084680,20230911,1406,859,1207754
3460,013520,20230912,1668,686,1144248
3461,005110,20230912,377,3299,1243723
3462,006660,20230912,9560,119,1137640
3463,001530,20230912,23950,49,1173550
3464,017550,20230912,2405,482,1159210
3465,005820,20230912,20450,54,1104300
3466,025620,20230912,7030,154,1082620
3467,100090,20230912,20550,54,1109700
3468,120110,20230912,48150,22,1059300
3469,011210,20230912,56600,20,1132000
3470,032830,20230912,69600,17,1183200
3471,019170,20230912,16920,64,1082880
3472,018250,20230912,22400,57,1276800
3473,088790,20230912,2230,529,1179670
3474,001500,20230912,8500,136,1156000
3475,034300,20230912,16160,79,1276640
3476,267270,20230912,74100,16,1185600
3477,001260,20230912,8910,129,1149390
3478,007310,20230912,369000,3,1107000
3479,084680,20230912,1411,859,1212049
3480,013520,20230913,1648,686,1130528
3481,005110,20230913,364,3299,1200836
3482,006660,20230913,9650,119,1148350
3483,001530,20230913,22400,49,1097600
3484,017550,20230913,2375,482,1144750
3485,005820,20230913,20650,54,1115100
3486,025620,20230913,7090,154,1091860
3487,100090,20230913,20250,54,1093500
3488,120110,20230913,47600,22,1047200
3489,011210,20230913,56900,20,1138000
3490,032830,20230913,71600,17,1217200
3491,019170,20230913,16740,64,1071360
3492,018250,20230913,21800,57,1242600
3493,088790,20230913,2230,529,1179670
3494,001500,20230913,8480,136,1153280
3495,034300,20230913,16050,79,1267950
3496,267270,20230913,74200,16,1187200
3497,001260,20230913,8890,129,1146810
3498,007310,20230913,368500,3,1105500
3499,084680,20230913,1374,859,1180266
3500,013520,20230914,1670,686,1145620
3501,005110,20230914,347,3299,1144753
3502,006660,20230914,9700,119,1154300
3503,001530,20230914,22650,49,1109850
3504,017550,20230914,2395,482,1154390
3505,005820,20230914,20600,54,1112400
3506,025620,20230914,6850,154,1054900
3507,100090,20230914,21100,54,1139400
3508,120110,20230914,48050,22,1057100
3509,011210,20230914,56900,20,1138000
3510,032830,20230914,71600,17,1217200
3511,019170,20230914,16600,64,1062400
3512,018250,20230914,22900,57,1305300
3513,088790,20230914,2200,529,1163800
3514,001500,20230914,8440,136,1147840
3515,034300,20230914,16230,79,1282170
3516,267270,20230914,73100,16,1169600
3517,001260,20230914,8890,129,1146810
3518,007310,20230914,369500,3,1108500
3519,084680,20230914,1375,859,1181125
3520,013520,20230915,1685,686,1155910
3521,005110,20230915,341,3299,1124959
3522,006660,20230915,9670,119,1150730
3523,001530,20230915,25400,49,1244600
3524,017550,20230915,2425,482,1168850
3525,005820,20230915,20850,54,1125900
3526,025620,20230915,6670,154,1027180
3527,100090,20230915,21100,54,1139400
3528,120110,20230915,48750,22,1072500
3529,011210,20230915,58000,20,1160000
3530,032830,20230915,72400,17,1230800
3531,019170,20230915,16700,64,1068800
3532,018250,20230915,22350,57,1273950
3533,088790,20230915,2255,529,1192895
3534,001500,20230915,8540,136,1161440
3535,034300,20230915,16000,79,1264000
3536,267270,20230915,74500,16,1192000
3537,001260,20230915,8910,129,1149390
3538,007310,20230915,372000,3,1116000
3539,084680,20230915,1380,859,1185420
3540,013520,20230918,1685,686,1155910
3541,005110,20230918,338,3299,1115062
3542,006660,20230918,9640,119,1147160
3543,001530,20230918,25300,49,1239700
3544,017550,20230918,2415,482,1164030
3545,005820,20230918,20750,54,1120500
3546,025620,20230918,6630,154,1021020
3547,100090,20230918,20700,54,1117800
3548,120110,20230918,48200,22,1060400
3549,011210,20230918,57500,20,1150000
3550,032830,20230918,71200,17,1210400
3551,019170,20230918,17140,64,1096960
3552,018250,20230918,22300,57,1271100
3553,088790,20230918,2250,529,1190250
3554,001500,20230918,8570,136,1165520
3555,034300,20230918,16340,79,1290860
3556,267270,20230918,78300,16,1252800
3557,001260,20230918,9100,129,1173900
3558,007310,20230918,368500,3,1105500
3559,084680,20230918,1500,859,1288500
3560,013520,20230919,1681,686,1153166
3561,005110,20230919,325,3299,1072175
3562,006660,20230919,9640,119,1147160
3563,001530,20230919,27250,49,1335250
3564,017550,20230919,2415,482,1164030
3565,005820,20230919,20500,54,1107000
3566,025620,20230919,6640,154,1022560
3567,100090,20230919,20650,54,1115100
3568,120110,20230919,48900,22,1075800
3569,011210,20230919,58700,20,1174000
3570,032830,20230919,71600,17,1217200
3571,019170,20230919,16700,64,1068800
3572,018250,20230919,22000,57,1254000
3573,088790,20230919,2230,529,1179670
3574,001500,20230919,8620,136,1172320
3575,034300,20230919,16250,79,1283750
3576,267270,20230919,79000,16,1264000
3577,001260,20230919,8960,129,1155840
3578,007310,20230919,368000,3,1104000
3579,084680,20230919,1403,859,1205177
3580,013520,20230920,1681,686,1153166
3581,005110,20230920,326,3299,1075474
3582,006660,20230920,9590,119,1141210
3583,001530,20230920,28650,49,1403850
3584,017550,20230920,2385,482,1149570
3585,005820,20230920,20450,54,1104300
3586,025620,20230920,6510,154,1002540
3587,100090,20230920,20100,54,1085400
3588,120110,20230920,48150,22,1059300
3589,011210,20230920,59500,20,1190000
3590,032830,20230920,72000,17,1224000
3591,019170,20230920,16280,64,1041920
3592,018250,20230920,21950,57,1251150
3593,088790,20230920,2205,529,1166445
3594,001500,20230920,8590,136,1168240
3595,034300,20230920,15920,79,1257680
3596,267270,20230920,78400,16,1254400
3597,001260,20230920,8840,129,1140360
3598,007310,20230920,368500,3,1105500
3599,084680,20230920,1360,859,1168240
3600,013520,20230921,1667,686,1143562
3601,005110,20230921,324,3299,1068876
3602,006660,20230921,9590,119,1141210
3603,001530,20230921,29500,49,1445500
3604,017550,20230921,2325,482,1120650
3605,005820,20230921,20650,54,1115100
3606,025620,20230921,6370,154,980980
3607,100090,20230921,19850,54,1071900
3608,120110,20230921,46650,22,1026300
3609,011210,20230921,58600,20,1172000
3610,032830,20230921,71700,17,1218900
3611,019170,20230921,15820,64,1012480
3612,018250,20230921,22450,57,1279650
3613,088790,20230921,2205,529,1166445
3614,001500,20230921,8490,136,1154640
3615,034300,20230921,15610,79,1233190
3616,267270,20230921,75500,16,1208000
3617,001260,20230921,8790,129,1133910
3618,007310,20230921,363500,3,1090500
3619,084680,20230921,1341,859,1151919
3620,013520,20230922,1633,686,1120238
3621,005110,20230922,319,3299,1052381
3622,006660,20230922,9600,119,1142400
3623,001530,20230922,29200,49,1430800
3624,017550,20230922,2415,482,1164030
3625,005820,20230922,21150,54,1142100
3626,025620,20230922,6320,154,973280
3627,100090,20230922,19450,54,1050300
3628,120110,20230922,45900,22,1009800
3629,011210,20230922,59800,20,1196000
3630,032830,20230922,72100,17,1225700
3631,019170,20230922,15780,64,1009920
3632,018250,20230922,21500,57,1225500
3633,088790,20230922,2170,529,1147930
3634,001500,20230922,8490,136,1154640
3635,034300,20230922,15560,79,1229240
3636,267270,20230922,79000,16,1264000
3637,001260,20230922,8700,129,1122300
3638,007310,20230922,358500,3,1075500
3639,084680,20230922,1390,859,1194010
3640,013520,20230925,1609,686,1103774
3641,005110,20230925,314,3299,1035886
3642,006660,20230925,9590,119,1141210
3643,001530,20230925,28750,49,1408750
3644,017550,20230925,2335,482,1125470
3645,005820,20230925,20850,54,1125900
3646,025620,20230925,6310,154,971740
